Winner,First_pokemon,Second_pokemon,WTag
797,797,500,1
336,284,336,2
513,131,513,2
702,702,257,1
511,511,684,1
591,182,591,2
249,249,93,1
167,195,167,2
314,314,257,1
441,3,441,2
124,733,124,2
544,544,496,1
31,126,31,2
542,442,542,2
205,498,205,2
638,638,152,1
218,218,88,1
520,520,74,1
500,624,500,2
736,736,578,1
265,299,265,2
351,378,351,2
367,367,242,1
690,690,609,1
538,11,538,2
703,703,690,1
271,403,271,2
543,543,759,1
603,482,603,2
694,26,694,2
259,259,755,1
64,64,87,1
799,34,799,2
784,784,743,1
740,321,740,2
651,741,651,2
600,600,695,1
398,398,91,1
718,770,718,2
3,3,335,1
254,254,539,1
488,150,488,2
432,432,163,1
206,325,206,2
472,564,472,2
392,145,392,2
187,404,187,2
460,218,460,2
165,74,165,2
690,690,199,1
697,208,697,2
711,711,690,1
384,38,384,2
540,789,540,2
470,470,220,1
677,677,310,1
481,292,481,2
317,656,317,2
519,440,519,2
39,126,39,2
270,270,363,1
695,225,695,2
223,223,330,1
779,779,237,1
286,286,170,1
160,385,160,2
72,689,72,2
773,773,204,1
156,156,791,1
770,770,396,1
100,346,100,2
398,482,398,2
28,28,663,1
146,196,146,2
26,26,2,1
123,123,609,1
557,309,557,2
728,728,114,1
145,779,145,2
715,113,715,2
742,742,182,1
507,577,507,2
368,368,555,1
273,392,273,2
776,776,405,1
108,108,637,1
505,200,505,2
262,262,579,1
691,691,54,1
179,170,179,2
797,254,797,2
138,310,138,2
166,443,166,2
328,227,328,2
425,425,681,1
213,251,213,2
360,360,160,1
551,688,551,2
731,731,435,1
387,690,387,2
77,77,445,1
716,716,83,1
428,115,428,2
43,395,43,2
57,520,57,2
337,337,81,1
27,27,401,1
535,515,535,2
159,159,751,1
793,470,793,2
111,318,111,2
386,207,386,2
741,741,331,1
522,781,522,2
526,137,526,2
663,663,11,1
229,229,234,1
362,321,362,2
794,692,794,2
64,335,64,2
181,181,315,1
674,674,585,1
209,240,209,2
761,761,122,1
635,635,791,1
794,794,487,1
104,170,104,2
307,636,307,2
540,540,520,1
672,97,672,2
315,88,315,2
317,679,317,2
726,798,726,2
319,173,319,2
467,467,271,1
764,764,506,1
689,689,256,1
747,747,176,1
723,21,723,2
472,62,472,2
786,157,786,2
264,272,264,2
524,524,563,1
694,694,512,1
230,185,230,2
27,321,27,2
506,1,506,2
57,57,100,1
40,743,40,2
560,360,560,2
490,490,501,1
639,210,639,2
154,62,154,2
713,241,713,2
226,367,226,2
416,447,416,2
229,695,229,2
426,262,426,2
795,795,698,1
682,21,682,2
527,29,527,2
786,786,569,1
466,466,661,1
505,137,505,2
184,184,375,1
697,697,464,1
559,559,277,1
658,524,658,2
197,197,667,1
756,656,756,2
494,386,494,2
131,177,131,2
477,477,692,1
445,651,445,2
569,180,569,2
758,787,758,2
377,199,377,2
549,549,371,1
426,372,426,2
478,423,478,2
242,728,242,2
502,277,502,2
669,593,669,2
427,427,481,1
717,717,21,1
428,799,428,2
341,441,341,2
585,585,181,1
200,200,238,1
91,41,91,2
708,708,380,1
134,134,260,1
196,767,196,2
608,608,98,1
132,132,656,1
702,702,181,1
649,596,649,2
776,776,47,1
70,70,756,1
798,295,798,2
366,366,693,1
272,272,403,1
147,147,661,1
787,787,277,1
429,429,403,1
741,741,331,1
108,108,771,1
329,329,491,1
405,244,405,2
444,8,444,2
102,323,102,2
217,390,217,2
20,20,248,1
105,593,105,2
129,593,129,2
781,781,198,1
697,697,221,1
772,404,772,2
61,480,61,2
167,584,167,2
102,102,764,1
301,43,301,2
444,45,444,2
422,536,422,2
97,738,97,2
709,242,709,2
541,541,628,1
762,762,439,1
407,767,407,2
474,474,609,1
177,584,177,2
634,284,634,2
638,638,298,1
563,563,375,1
431,431,6,1
158,490,158,2
523,523,210,1
391,775,391,2
233,604,233,2
750,747,750,2
711,167,711,2
264,579,264,2
565,565,516,1
397,397,10,1
47,408,47,2
525,121,525,2
232,507,232,2
383,506,383,2
99,99,319,1
164,164,228,1
583,583,172,1
575,567,575,2
595,595,521,1
481,594,481,2
628,99,628,2
544,544,225,1
508,508,602,1
212,776,212,2
565,470,565,2
410,410,258,1
276,325,276,2
663,435,663,2
727,783,727,2
477,477,718,1
695,285,695,2
536,656,536,2
263,263,409,1
788,238,788,2
148,148,775,1
443,598,443,2
588,588,529,1
521,521,179,1
328,538,328,2
164,164,552,1
638,578,638,2
72,72,599,1
596,596,89,1
498,224,498,2
380,462,380,2
599,399,599,2
31,31,232,1
725,630,725,2
329,113,329,2
219,219,173,1
3,3,756,1
228,628,228,2
622,15,622,2
498,498,62,1
262,262,415,1
89,89,564,1
477,467,477,2
600,600,190,1
77,77,593,1
233,233,775,1
643,475,643,2
28,245,28,2
306,601,306,2
549,549,517,1
148,624,148,2
518,509,518,2
181,181,646,1
125,392,125,2
547,547,625,1
24,24,222,1
671,602,671,2
798,422,798,2
431,464,431,2
47,150,47,2
679,679,571,1
649,649,498,1
658,658,312,1
548,548,780,1
561,561,353,1
222,222,49,1
308,308,64,1
747,747,755,1
465,465,255,1
495,495,169,1
103,103,223,1
709,709,741,1
407,585,407,2
146,670,146,2
256,789,256,2
373,373,482,1
177,177,738,1
463,463,224,1
628,628,309,1
512,512,10,1
38,38,113,1
139,724,139,2
576,576,464,1
195,195,98,1
557,557,572,1
415,627,415,2
552,552,172,1
434,205,434,2
172,156,172,2
84,759,84,2
303,693,303,2
184,184,305,1
234,380,234,2
781,781,457,1
706,706,738,1
138,233,138,2
476,476,497,1
490,786,490,2
476,476,380,1
102,134,102,2
560,187,560,2
404,400,404,2
260,363,260,2
366,278,366,2
533,1,533,2
168,457,168,2
48,62,48,2
386,386,207,1
361,361,535,1
542,38,542,2
59,59,335,1
745,745,36,1
350,350,492,1
680,680,512,1
720,720,578,1
13,405,13,2
572,572,260,1
777,777,365,1
259,375,259,2
654,654,411,1
65,65,291,1
181,181,41,1
553,553,244,1
67,67,617,1
205,205,309,1
475,475,374,1
138,138,460,1
540,540,490,1
130,130,286,1
163,163,339,1
560,560,54,1
314,431,314,2
767,767,651,1
249,249,95,1
513,315,513,2
23,23,169,1
543,75,543,2
247,247,680,1
492,471,492,2
147,147,189,1
523,659,523,2
242,291,242,2
40,40,226,1
663,60,663,2
490,490,171,1
687,687,267,1
756,756,119,1
444,259,444,2
685,72,685,2
111,626,111,2
656,656,529,1
131,120,131,2
728,178,728,2
579,579,695,1
300,300,568,1
748,26,748,2
22,111,22,2
477,477,284,1
455,662,455,2
726,726,509,1
348,348,235,1
590,590,223,1
310,733,310,2
339,339,80,1
259,129,259,2
394,391,394,2
205,205,194,1
100,222,100,2
16,210,16,2
174,763,174,2
167,660,167,2
113,113,625,1
20,20,241,1
560,455,560,2
234,234,580,1
315,220,315,2
458,331,458,2
58,380,58,2
434,434,256,1
712,712,281,1
615,237,615,2
240,363,240,2
204,204,661,1
499,499,396,1
685,356,685,2
196,266,196,2
550,517,550,2
592,592,775,1
517,685,517,2
790,790,69,1
393,393,320,1
780,780,182,1
185,452,185,2
410,410,607,1
780,63,780,2
758,758,676,1
731,281,731,2
648,648,533,1
25,74,25,2
214,432,214,2
293,293,351,1
769,529,769,2
67,593,67,2
159,775,159,2
414,414,498,1
30,638,30,2
154,154,664,1
572,572,265,1
72,72,69,1
735,396,735,2
797,797,196,1
752,313,752,2
51,51,738,1
701,701,105,1
490,490,400,1
594,355,594,2
32,32,584,1
307,509,307,2
23,162,23,2
164,508,164,2
410,376,410,2
393,326,393,2
514,514,672,1
74,83,74,2
519,519,646,1
107,107,241,1
349,349,207,1
317,334,317,2
380,380,111,1
454,454,329,1
1,50,1,2
525,37,525,2
269,269,334,1
483,483,644,1
580,298,580,2
278,278,239,1
170,170,722,1
622,695,622,2
629,629,278,1
361,594,361,2
768,256,768,2
465,465,380,1
266,266,49,1
300,284,300,2
643,643,238,1
179,179,577,1
747,642,747,2
428,428,167,1
313,313,560,1
785,785,273,1
185,1,185,2
252,252,402,1
124,124,68,1
519,519,305,1
22,22,319,1
545,293,545,2
552,348,552,2
172,172,794,1
232,642,232,2
267,530,267,2
430,430,276,1
217,49,217,2
710,710,765,1
453,453,311,1
476,476,168,1
133,133,699,1
607,625,607,2
795,174,795,2
583,583,606,1
219,151,219,2
61,310,61,2
573,573,89,1
24,540,24,2
375,375,227,1
108,321,108,2
368,533,368,2
534,534,698,1
503,652,503,2
538,538,783,1
279,279,721,1
154,141,154,2
278,140,278,2
532,282,532,2
93,247,93,2
528,528,235,1
36,36,666,1
494,494,384,1
701,356,701,2
771,433,771,2
216,25,216,2
724,724,417,1
341,404,341,2
681,681,644,1
350,350,30,1
643,374,643,2
610,610,318,1
416,285,416,2
247,247,624,1
422,422,573,1
465,465,770,1
354,354,694,1
683,683,88,1
457,792,457,2
589,596,589,2
568,568,189,1
713,142,713,2
610,610,208,1
539,539,365,1
170,170,188,1
665,225,665,2
175,403,175,2
132,132,29,1
11,668,11,2
682,682,169,1
59,59,610,1
524,524,696,1
477,238,477,2
244,54,244,2
87,87,262,1
163,163,357,1
421,421,319,1
751,751,783,1
793,793,111,1
465,413,465,2
426,345,426,2
709,709,215,1
674,674,253,1
252,751,252,2
590,331,590,2
450,450,769,1
312,312,255,1
600,86,600,2
576,298,576,2
687,687,750,1
635,635,277,1
646,646,510,1
163,163,332,1
718,718,520,1
165,455,165,2
248,248,34,1
55,799,55,2
673,673,241,1
714,714,633,1
380,380,210,1
301,301,290,1
206,358,206,2
674,175,674,2
549,459,549,2
202,267,202,2
451,451,10,1
765,202,765,2
498,281,498,2
267,267,113,1
718,543,718,2
520,520,798,1
495,495,454,1
147,147,332,1
196,637,196,2
740,740,592,1
739,365,739,2
7,7,56,1
25,395,25,2
751,339,751,2
311,15,311,2
745,745,619,1
551,551,416,1
142,73,142,2
505,505,182,1
522,522,177,1
288,288,392,1
408,468,408,2
576,757,576,2
582,582,186,1
199,199,491,1
372,319,372,2
26,800,26,2
649,730,649,2
647,647,294,1
492,492,516,1
173,331,173,2
417,417,363,1
702,222,702,2
194,194,790,1
560,593,560,2
444,248,444,2
70,61,70,2
388,361,388,2
610,610,637,1
59,59,245,1
737,388,737,2
261,261,568,1
44,44,666,1
275,275,523,1
84,84,535,1
446,309,446,2
635,635,720,1
373,292,373,2
327,528,327,2
279,279,262,1
478,478,630,1
631,631,83,1
336,336,733,1
305,294,305,2
96,43,96,2
128,128,168,1
192,742,192,2
415,734,415,2
115,115,148,1
562,224,562,2
646,646,226,1
483,599,483,2
212,326,212,2
79,79,298,1
592,592,74,1
786,786,787,1
664,517,664,2
526,666,526,2
505,464,505,2
591,591,235,1
184,184,703,1
235,211,235,2
394,394,699,1
751,339,751,2
754,699,754,2
137,609,137,2
23,308,23,2
430,430,516,1
587,587,780,1
676,676,665,1
691,691,509,1
271,271,743,1
94,94,191,1
614,318,614,2
158,158,136,1
462,791,462,2
597,597,764,1
264,344,264,2
67,67,298,1
104,104,621,1
131,784,131,2
108,108,756,1
776,354,776,2
8,222,8,2
531,180,531,2
481,264,481,2
562,750,562,2
442,442,566,1
92,92,277,1
657,675,657,2
731,731,763,1
139,198,139,2
21,21,461,1
473,473,719,1
416,416,445,1
583,654,583,2
264,264,247,1
521,764,521,2
705,705,647,1
603,89,603,2
244,244,687,1
157,470,157,2
361,354,361,2
380,224,380,2
715,701,715,2
505,580,505,2
641,641,126,1
29,29,660,1
702,344,702,2
127,690,127,2
484,146,484,2
40,612,40,2
617,683,617,2
83,83,56,1
776,353,776,2
508,508,54,1
583,417,583,2
58,213,58,2
331,789,331,2
429,429,502,1
286,563,286,2
250,18,250,2
586,586,5,1
658,658,176,1
336,445,336,2
481,481,52,1
188,290,188,2
274,274,83,1
550,550,199,1
574,271,574,2
65,65,2,1
701,169,701,2
31,31,364,1
85,85,497,1
521,521,594,1
71,71,744,1
716,152,716,2
130,130,171,1
551,626,551,2
788,266,788,2
177,177,591,1
308,308,123,1
564,564,353,1
85,287,85,2
581,415,581,2
559,559,461,1
750,750,452,1
19,19,360,1
583,590,583,2
405,405,89,1
511,511,515,1
376,376,471,1
121,199,121,2
613,613,654,1
714,634,714,2
709,709,690,1
467,590,467,2
475,530,475,2
784,784,584,1
307,767,307,2
263,86,263,2
83,189,83,2
735,4,735,2
109,109,258,1
414,693,414,2
616,616,282,1
54,54,395,1
688,71,688,2
793,793,175,1
699,652,699,2
467,719,467,2
572,561,572,2
798,798,579,1
147,22,147,2
351,683,351,2
737,737,29,1
628,628,40,1
387,599,387,2
58,762,58,2
714,193,714,2
550,397,550,2
675,675,395,1
451,451,2,1
541,541,142,1
348,376,348,2
785,785,501,1
445,749,445,2
135,135,336,1
519,519,364,1
453,507,453,2
383,413,383,2
687,687,359,1
598,53,598,2
349,349,440,1
156,16,156,2
390,716,390,2
6,579,6,2
780,320,780,2
572,572,687,1
526,526,126,1
303,332,303,2
476,476,434,1
93,93,289,1
505,488,505,2
714,273,714,2
41,312,41,2
337,337,368,1
205,285,205,2
599,287,599,2
295,374,295,2
386,644,386,2
477,477,407,1
551,551,778,1
60,60,197,1
527,83,527,2
273,746,273,2
334,100,334,2
623,623,545,1
410,410,267,1
230,760,230,2
713,471,713,2
586,586,313,1
737,737,577,1
768,768,680,1
49,49,584,1
166,166,271,1
249,249,748,1
422,762,422,2
553,553,250,1
238,16,238,2
470,789,470,2
245,776,245,2
56,256,56,2
572,41,572,2
165,165,549,1
581,605,581,2
175,175,52,1
410,436,410,2
209,175,209,2
770,790,770,2
147,147,232,1
748,748,466,1
89,665,89,2
40,450,40,2
370,381,370,2
208,238,208,2
141,141,593,1
23,23,470,1
513,749,513,2
672,759,672,2
697,441,697,2
23,23,41,1
571,237,571,2
539,539,370,1
517,517,766,1
455,408,455,2
59,604,59,2
58,58,47,1
495,77,495,2
677,677,739,1
503,105,503,2
63,63,716,1
499,549,499,2
793,793,366,1
651,20,651,2
674,674,579,1
444,444,598,1
663,617,663,2
32,32,615,1
69,739,69,2
7,612,7,2
519,353,519,2
628,628,733,1
27,455,27,2
513,513,332,1
574,574,647,1
125,125,393,1
24,490,24,2
4,4,370,1
79,292,79,2
539,539,185,1
5,5,599,1
528,664,528,2
181,4,181,2
32,404,32,2
4,463,4,2
225,432,225,2
5,5,689,1
653,231,653,2
546,546,361,1
674,177,674,2
32,32,170,1
257,404,257,2
376,415,376,2
19,220,19,2
338,571,338,2
93,296,93,2
613,168,613,2
392,392,407,1
598,680,598,2
536,796,536,2
770,770,627,1
652,652,766,1
478,193,478,2
596,277,596,2
344,344,666,1
344,344,665,1
257,257,665,1
88,732,88,2
694,694,250,1
367,367,668,1
394,394,777,1
394,394,614,1
575,575,227,1
362,363,362,2
169,169,624,1
313,252,313,2
614,580,614,2
391,391,266,1
525,525,81,1
191,191,761,1
302,466,302,2
305,386,305,2
679,669,679,2
689,201,689,2
603,603,527,1
23,99,23,2
575,791,575,2
262,216,262,2
498,520,498,2
242,242,174,1
68,18,68,2
192,192,357,1
147,147,242,1
343,343,622,1
139,47,139,2
114,114,766,1
690,318,690,2
738,457,738,2
498,765,498,2
35,447,35,2
694,42,694,2
364,637,364,2
677,677,669,1
211,318,211,2
109,109,98,1
701,213,701,2
326,511,326,2
623,149,623,2
690,690,328,1
682,682,672,1
129,129,151,1
77,457,77,2
344,344,104,1
773,773,313,1
48,48,436,1
212,770,212,2
759,759,292,1
709,709,650,1
452,231,452,2
139,139,663,1
373,775,373,2
480,319,480,2
448,448,609,1
505,505,664,1
254,254,539,1
685,82,685,2
449,449,225,1
57,743,57,2
674,762,674,2
759,753,759,2
170,170,412,1
531,87,531,2
357,357,417,1
118,118,226,1
723,657,723,2
552,179,552,2
429,429,345,1
110,129,110,2
493,493,374,1
306,53,306,2
115,115,292,1
398,442,398,2
727,369,727,2
153,153,363,1
270,270,712,1
28,484,28,2
214,11,214,2
581,37,581,2
451,800,451,2
92,92,768,1
368,497,368,2
137,137,13,1
588,588,752,1
616,645,616,2
362,142,362,2
384,387,384,2
68,68,118,1
118,118,456,1
234,234,471,1
559,559,412,1
532,224,532,2
119,281,119,2
748,198,748,2
698,698,98,1
702,702,114,1
92,781,92,2
731,731,119,1
142,636,142,2
93,93,363,1
32,32,575,1
630,630,783,1
146,146,194,1
677,677,30,1
572,572,387,1
529,463,529,2
317,6,317,2
572,572,789,1
546,67,546,2
272,272,654,1
369,369,627,1
740,740,612,1
216,347,216,2
800,800,684,1
737,551,737,2
450,683,450,2
436,728,436,2
338,122,338,2
543,543,389,1
248,248,255,1
321,321,289,1
36,328,36,2
48,48,186,1
146,146,739,1
356,608,356,2
195,558,195,2
545,545,746,1
597,597,405,1
466,466,637,1
472,243,472,2
184,374,184,2
474,474,626,1
143,143,653,1
611,64,611,2
771,439,771,2
546,585,546,2
332,332,577,1
246,762,246,2
104,237,104,2
520,719,520,2
430,430,125,1
51,51,289,1
735,735,800,1
286,286,212,1
244,497,244,2
557,774,557,2
115,471,115,2
476,476,221,1
542,542,219,1
432,752,432,2
361,361,292,1
438,438,451,1
764,218,764,2
18,18,680,1
2,2,38,1
165,470,165,2
364,364,1,1
6,6,305,1
499,499,117,1
744,640,744,2
264,264,521,1
600,600,688,1
249,325,249,2
780,267,780,2
313,313,445,1
248,241,248,2
320,98,320,2
175,175,563,1
528,678,528,2
138,401,138,2
32,32,529,1
603,603,50,1
718,96,718,2
580,580,435,1
113,113,215,1
784,784,190,1
147,67,147,2
134,590,134,2
198,329,198,2
212,212,701,1
254,254,118,1
465,290,465,2
664,664,743,1
576,576,451,1
544,544,631,1
606,267,606,2
370,370,728,1
154,154,13,1
766,1,766,2
772,772,492,1
168,447,168,2
542,542,349,1
463,463,662,1
675,675,374,1
476,476,118,1
716,716,620,1
257,239,257,2
652,100,652,2
483,483,286,1
325,325,10,1
245,245,297,1
284,262,284,2
176,176,487,1
605,605,140,1
682,682,712,1
493,493,591,1
373,755,373,2
272,272,733,1
572,572,228,1
453,453,475,1
344,395,344,2
567,627,567,2
133,315,133,2
234,626,234,2
542,624,542,2
247,348,247,2
119,119,290,1
239,239,680,1
50,363,50,2
523,523,461,1
320,395,320,2
786,310,786,2
142,142,750,1
682,682,559,1
612,52,612,2
721,721,200,1
701,701,776,1
147,469,147,2
194,207,194,2
68,593,68,2
623,623,547,1
185,64,185,2
392,392,461,1
737,48,737,2
55,368,55,2
122,122,675,1
723,723,482,1
116,116,161,1
546,127,546,2
410,410,246,1
5,721,5,2
120,120,79,1
306,306,22,1
272,272,334,1
663,768,663,2
268,268,278,1
177,672,177,2
280,563,280,2
698,698,149,1
13,13,458,1
360,360,412,1
16,722,16,2
635,635,697,1
202,202,128,1
174,439,174,2
527,527,227,1
325,666,325,2
521,521,95,1
611,611,358,1
740,740,211,1
571,571,359,1
212,212,220,1
302,302,269,1
710,710,250,1
320,764,320,2
394,394,39,1
477,477,8,1
567,567,10,1
544,544,537,1
649,40,649,2
223,223,693,1
155,155,719,1
464,83,464,2
798,577,798,2
173,355,173,2
199,76,199,2
517,517,50,1
569,569,528,1
305,294,305,2
524,401,524,2
474,474,291,1
765,746,765,2
418,418,248,1
393,269,393,2
432,694,432,2
581,98,581,2
717,717,398,1
275,275,282,1
44,28,44,2
358,770,358,2
201,117,201,2
696,696,252,1
495,495,563,1
277,277,402,1
448,645,448,2
656,395,656,2
677,677,687,1
280,280,174,1
305,753,305,2
465,536,465,2
166,200,166,2
301,58,301,2
223,475,223,2
570,77,570,2
451,451,497,1
484,484,680,1
156,88,156,2
248,248,631,1
172,385,172,2
79,79,73,1
275,275,169,1
65,65,644,1
637,763,637,2
629,504,629,2
380,380,504,1
426,426,143,1
440,639,440,2
248,497,248,2
765,364,765,2
635,577,635,2
280,652,280,2
692,692,211,1
637,637,203,1
777,777,143,1
328,14,328,2
794,794,323,1
635,134,635,2
258,258,686,1
709,709,765,1
232,232,754,1
417,762,417,2
793,13,793,2
690,690,68,1
509,509,117,1
37,252,37,2
534,483,534,2
541,541,27,1
135,135,285,1
249,249,546,1
393,393,308,1
16,492,16,2
633,430,633,2
313,313,141,1
150,150,734,1
172,328,172,2
409,266,409,2
665,317,665,2
682,682,370,1
348,348,683,1
591,591,207,1
228,228,201,1
756,756,662,1
725,488,725,2
792,413,792,2
524,524,334,1
337,337,423,1
102,102,380,1
361,361,353,1
718,764,718,2
333,323,333,2
331,347,331,2
531,531,659,1
438,438,746,1
254,254,730,1
153,153,462,1
441,738,441,2
518,518,683,1
37,515,37,2
699,616,699,2
37,37,354,1
699,434,699,2
523,523,251,1
621,163,621,2
141,678,141,2
611,761,611,2
383,383,753,1
430,430,544,1
252,532,252,2
409,409,30,1
397,397,442,1
23,200,23,2
541,364,541,2
16,16,310,1
705,705,134,1
3,416,3,2
690,690,309,1
538,434,538,2
730,83,730,2
220,220,468,1
541,764,541,2
409,207,409,2
539,191,539,2
798,736,798,2
711,778,711,2
648,634,648,2
541,541,627,1
31,31,268,1
186,186,39,1
628,628,281,1
539,671,539,2
406,178,406,2
433,331,433,2
10,323,10,2
548,201,548,2
552,552,517,1
635,306,635,2
786,63,786,2
368,441,368,2
690,690,334,1
443,392,443,2
540,654,540,2
2,2,404,1
726,726,95,1
583,583,620,1
370,370,293,1
653,300,653,2
186,186,360,1
359,359,207,1
503,503,453,1
85,85,738,1
715,380,715,2
48,753,48,2
565,565,293,1
704,704,48,1
769,769,117,1
276,718,276,2
100,37,100,2
793,591,793,2
641,87,641,2
437,563,437,2
229,229,252,1
696,696,278,1
551,397,551,2
234,234,696,1
248,248,75,1
700,700,602,1
492,117,492,2
134,452,134,2
674,465,674,2
62,800,62,2
740,763,740,2
251,251,201,1
115,399,115,2
20,20,494,1
103,103,772,1
664,781,664,2
610,659,610,2
478,478,356,1
245,693,245,2
68,68,345,1
41,41,470,1
417,417,225,1
349,349,375,1
663,636,663,2
465,465,504,1
170,176,170,2
362,711,362,2
169,169,175,1
104,567,104,2
155,155,582,1
95,791,95,2
148,148,107,1
494,494,621,1
669,669,593,1
72,36,72,2
293,10,293,2
142,638,142,2
352,352,117,1
677,677,642,1
443,5,443,2
164,164,627,1
797,387,797,2
385,385,118,1
532,240,532,2
520,520,378,1
671,162,671,2
129,129,695,1
709,328,709,2
532,60,532,2
334,107,334,2
247,247,385,1
223,599,223,2
151,403,151,2
441,441,304,1
758,758,680,1
477,477,84,1
478,446,478,2
163,302,163,2
635,228,635,2
513,513,86,1
717,717,142,1
746,399,746,2
714,497,714,2
126,672,126,2
23,23,167,1
131,132,131,2
574,145,574,2
532,532,186,1
593,18,593,2
606,776,606,2
127,687,127,2
232,232,160,1
181,297,181,2
282,282,660,1
155,155,128,1
383,458,383,2
277,74,277,2
724,271,724,2
369,369,434,1
19,19,106,1
352,637,352,2
364,364,564,1
368,519,368,2
542,426,542,2
750,750,17,1
362,362,464,1
606,505,606,2
120,120,666,1
343,77,343,2
511,511,375,1
135,135,460,1
527,527,753,1
101,101,502,1
620,620,625,1
583,101,583,2
559,559,411,1
11,11,602,1
438,68,438,2
133,133,365,1
751,458,751,2
682,104,682,2
274,11,274,2
372,559,372,2
694,114,694,2
255,255,1,1
602,602,321,1
797,797,399,1
605,605,762,1
306,269,306,2
37,656,37,2
265,265,445,1
702,674,702,2
799,716,799,2
26,780,26,2
4,226,4,2
629,310,629,2
548,548,25,1
718,718,380,1
129,129,665,1
157,580,157,2
647,216,647,2
34,34,77,1
786,786,11,1
110,110,546,1
788,313,788,2
110,110,422,1
780,584,780,2
620,214,620,2
566,486,566,2
603,695,603,2
406,406,160,1
691,691,118,1
679,630,679,2
277,595,277,2
24,335,24,2
291,530,291,2
601,601,88,1
212,328,212,2
414,414,308,1
106,106,501,1
756,756,385,1
772,772,271,1
177,177,437,1
177,177,346,1
249,453,249,2
4,399,4,2
703,791,703,2
40,40,586,1
633,633,598,1
771,771,294,1
409,409,676,1
563,68,563,2
153,309,153,2
225,452,225,2
444,586,444,2
575,776,575,2
345,345,471,1
10,626,10,2
780,199,780,2
713,713,417,1
587,587,387,1
610,579,610,2
162,162,741,1
62,439,62,2
460,584,460,2
228,228,617,1
163,163,359,1
137,279,137,2
450,450,486,1
492,492,18,1
428,428,695,1
694,638,694,2
630,529,630,2
56,56,706,1
697,64,697,2
785,493,785,2
44,84,44,2
23,23,237,1
774,621,774,2
487,644,487,2
418,418,745,1
133,133,765,1
3,3,730,1
129,129,607,1
648,648,171,1
271,593,271,2
172,172,171,1
728,728,416,1
798,774,798,2
472,472,180,1
651,651,313,1
632,632,482,1
153,237,153,2
337,38,337,2
604,796,604,2
109,344,109,2
342,342,108,1
428,777,428,2
793,95,793,2
585,526,585,2
416,416,577,1
55,408,55,2
184,383,184,2
590,459,590,2
393,197,393,2
361,361,197,1
624,385,624,2
348,404,348,2
184,142,184,2
109,109,200,1
